timestamp,open,high,low,close,volume_btc,volume_usd
2020-01-04 20:00:00,6314.86,6385.47,6297.07,6336.99,4039.8011,25600179.17
2020-01-04 21:00:00,6314.08,6372.55,6265.58,6306.48,392.1371,2473004.78
2020-01-04 22:00:00,6265.0,6326.17,6253.61,6270.02,3208.3989,20116725.27
2020-01-04 23:00:00,6139.95,6192.62,6088.47,6133.0,3218.6679,19740090.23
2020-01-05 00:00:00,6176.97,6235.73,6132.01,6160.85,953.15,5872214.18
2020-01-05 01:00:00,6188.42,6224.54,6170.96,6185.59,3539.3162,21892758.89
2020-01-05 02:00:00,6194.59,6201.17,6125.98,6186.69,3541.7611,21911777.98
2020-01-05 03:00:00,6192.38,6199.19,6109.37,6165.54,1782.6528,10991017.14
2020-01-05 04:00:00,6023.13,6070.88,5968.67,6035.26,2442.7108,14742394.78
2020-01-05 05:00:00,5989.33,6027.27,5940.82,5997.78,4172.1796,25023815.36
2020-01-05 06:00:00,5980.54,6010.81,5924.42,5967.55,2639.6087,15751996.9
2020-01-05 07:00:00,5902.89,5930.06,5855.67,5896.33,3109.8776,18336864.59
2020-01-05 08:00:00,5863.74,5937.12,5852.28,5882.65,2093.2098,12313620.63
2020-01-05 09:00:00,5911.56,5943.94,5857.73,5918.89,790.5155,4678974.29
2020-01-05 10:00:00,6084.99,6139.94,6030.65,6086.95,4990.4298,30376496.67
2020-01-05 11:00:00,6098.58,6159.2,6051.43,6103.5,2681.1058,16364129.25
2020-01-05 12:00:00,6107.98,6161.36,6050.9,6127.69,1715.41,10511500.7
2020-01-05 13:00:00,6147.44,6178.32,6084.87,6121.46,3583.2473,21934705.02
2020-01-05 14:00:00,5961.48,6008.27,5915.98,5945.88,3123.0677,18569385.78
2020-01-05 15:00:00,5943.0,5987.93,5885.28,5944.11,1202.896,7150146.14
2020-01-05 16:00:00,5960.79,5984.38,5919.28,5950.08,4390.7812,26125499.4
2020-01-05 17:00:00,6195.03,6206.94,6128.73,6170.52,400.9695,2474190.32
2020-01-05 18:00:00,6130.94,6174.15,6104.22,6153.33,3048.2063,18756619.27
2020-01-05 19:00:00,6166.35,6195.25,6124.87,6181.78,2415.548,14932386.32
2020-01-05 20:00:00,6181.82,6204.4,6132.95,6179.18,1625.0821,10041674.81
2020-01-05 21:00:00,6089.63,6110.07,6031.28,6071.48,4140.5816,25139458.37
2020-01-05 22:00:00,6147.52,6217.78,6112.9,6176.16,3298.5715,20372505.36
2020-01-05 23:00:00,6276.67,6336.87,6223.32,6246.44,3809.5225,23795953.72
2020-01-06 00:00:00,6318.33,6366.51,6275.4,6321.18,2102.5608,13290665.28
2020-01-06 01:00:00,6226.81,6293.83,6169.67,6235.59,4714.8717,29400006.82
2020-01-06 02:00:00,6354.22,6418.72,6347.47,6367.42,1756.3809,11183614.87
2020-01-06 03:00:00,6213.86,6281.23,6200.16,6234.16,2678.6724,16699272.33
2020-01-06 04:00:00,6308.01,6337.83,6276.6,6289.67,4671.5681,29382621.73
2020-01-06 05:00:00,6526.54,6552.14,6436.47,6496.95,461.7853,3000196.0
2020-01-06 06:00:00,6395.54,6456.22,6351.0,6401.07,588.6117,3767744.69
2020-01-06 07:00:00,6376.06,6434.39,6286.62,6347.34,4971.2294,31554083.22
2020-01-06 08:00:00,6378.05,6410.37,6317.76,6357.46,4858.3862,30886995.93
2020-01-06 09:00:00,6308.88,6316.9,6276.35,6310.08,3869.9229,24419523.09
2020-01-06 10:00:00,6174.67,6224.89,6113.82,6163.94,2446.732,15081509.24
2020-01-06 11:00:00,6166.89,6192.9,6151.79,6170.9,2555.0012,15766656.91
2020-01-06 12:00:00,6076.76,6083.38,6046.27,6073.19,1323.2037,8036067.48
2020-01-06 13:00:00,6089.91,6167.37,6058.26,6116.94,2192.0186,13408446.26
2020-01-06 14:00:00,6045.03,6079.23,6010.95,6033.19,2185.1794,13183602.5
2020-01-06 15:00:00,6146.45,6218.31,6119.76,6174.06,228.6456,1411671.65
2020-01-06 16:00:00,6121.49,6178.0,6091.75,6102.14,2293.1331,13993019.21
2020-01-06 17:00:00,6093.0,6128.77,6056.38,6073.27,2424.9823,14727572.25
2020-01-06 18:00:00,6131.82,6181.97,6107.17,6147.98,3345.6267,20568846.04
2020-01-06 19:00:00,6024.45,6056.91,5975.27,6035.09,2606.4419,15730111.45
2020-01-06 20:00:00,6055.15,6078.97,6039.15,6056.28,4315.3305,26134849.8
2020-01-06 21:00:00,6181.61,6232.11,6150.2,6175.64,1869.431,11544932.86
2020-01-06 22:00:00,6014.52,6057.73,6004.99,6027.34,2078.1021,12525427.91
2020-01-06 23:00:00,6050.23,6065.18,6008.29,6044.64,2878.8384,17401541.75
2020-01-07 00:00:00,6056.54,6080.04,6017.16,6068.81,1053.4775,6393354.79
2020-01-07 01:00:00,6113.29,6172.87,6059.56,6140.59,1997.8155,12267765.88
2020-01-07 02:00:00,5997.29,6058.52,5947.08,6027.27,3446.529,20773160.85
2020-01-07 03:00:00,5884.92,5949.15,5863.92,5908.49,2088.4533,12339605.44
2020-01-07 04:00:00,5972.74,6004.03,5942.04,5955.34,4537.7517,27023854.21
2020-01-07 05:00:00,6010.06,6023.83,5968.07,5982.46,3095.7376,18520126.36
2020-01-07 06:00:00,6001.15,6038.99,5942.81,6005.54,811.1504,4871396.17
2020-01-07 07:00:00,6038.12,6093.44,5994.73,6037.35,2462.8495,14869084.43
2020-01-07 08:00:00,5955.26,5990.92,5947.02,5976.37,3835.6548,22923292.28
2020-01-07 09:00:00,6000.85,6044.1,5984.41,5997.79,3234.5586,19400203.23
2020-01-07 10:00:00,6003.34,6062.98,5971.09,6024.75,4432.0547,26702021.55
2020-01-07 11:00:00,5967.43,6013.6,5943.69,5960.8,3762.4153,22427005.12
2020-01-07 12:00:00,6154.77,6169.27,6077.77,6128.22,354.9882,2175445.79
2020-01-07 13:00:00,6153.61,6230.87,6115.71,6172.39,606.9376,3746255.57
2020-01-07 14:00:00,6078.75,6118.8,6023.22,6062.71,3266.2561,19802363.52
2020-01-07 15:00:00,6093.84,6175.82,6062.36,6123.02,1230.1194,7532045.69
2020-01-07 16:00:00,6026.6,6053.54,6006.68,6034.11,2959.7828,17859654.99
2020-01-07 17:00:00,6082.19,6152.7,6043.84,6105.96,3971.4771,24249680.31
2020-01-07 18:00:00,6203.51,6262.56,6157.28,6212.68,2905.8114,18052876.37
2020-01-07 19:00:00,6116.79,6164.91,6090.25,6136.82,2106.6684,12928244.77
2020-01-07 20:00:00,6218.23,6253.86,6183.75,6226.12,3249.038,20228900.47
2020-01-07 21:00:00,6260.12,6308.65,6206.55,6265.29,760.9162,4767360.66
2020-01-07 22:00:00,6330.52,6354.85,6315.72,6343.17,3629.8796,23024943.38
2020-01-07 23:00:00,6534.5,6584.3,6485.74,6524.28,3500.2743,22836769.61
2020-01-08 00:00:00,6528.15,6537.2,6474.03,6500.92,2596.2967,16878317.14
2020-01-08 01:00:00,6421.68,6445.52,6374.64,6428.07,1430.1268,9192955.18
2020-01-08 02:00:00,6323.44,6387.21,6316.05,6342.95,3997.9407,25358737.96
2020-01-08 03:00:00,6251.59,6277.77,6207.61,6265.96,2577.224,16148782.5
2020-01-08 04:00:00,6281.5,6342.72,6247.28,6259.34,342.9257,2146488.55
2020-01-08 05:00:00,6296.51,6352.02,6282.04,6292.0,4597.1321,28925155.17
2020-01-08 06:00:00,6315.9,6360.68,6268.39,6318.74,3850.1964,24328390.0
2020-01-08 07:00:00,6375.35,6451.33,6332.23,6397.77,2944.7855,18840060.33
2020-01-08 08:00:00,6396.44,6457.18,6338.52,6399.66,2212.2863,14157880.14
2020-01-08 09:00:00,6525.34,6561.64,6488.3,6539.83,4801.5035,31401016.63
2020-01-08 10:00:00,6543.4,6599.97,6476.94,6514.53,3886.3518,25317755.39
2020-01-08 11:00:00,6807.03,6825.77,6731.06,6780.99,2698.2157,18296573.68
2020-01-08 12:00:00,6816.82,6877.61,6790.16,6845.3,3283.1118,22473885.2
2020-01-08 13:00:00,6759.11,6799.83,6748.98,6757.98,1439.7145,9729561.8
2020-01-08 14:00:00,6631.82,6699.48,6611.46,6650.1,1018.7939,6775081.31
2020-01-08 15:00:00,6692.91,6707.41,6671.88,6698.89,1402.9318,9398085.81
2020-01-08 16:00:00,6702.26,6726.49,6650.25,6677.1,1501.0237,10022485.35
2020-01-08 17:00:00,6751.14,6794.86,6685.22,6749.28,3711.7053,25051338.35
2020-01-08 18:00:00,6786.6,6826.53,6730.65,6797.87,743.3022,5052871.73
2020-01-08 19:00:00,6771.28,6845.28,6707.47,6791.12,3899.0566,26478961.26
2020-01-08 20:00:00,6725.68,6771.85,6638.57,6705.54,2640.8068,17708035.63
2020-01-08 21:00:00,6562.0,6582.41,6521.7,6553.84,1953.6369,12803823.66
2020-01-08 22:00:00,6508.52,6525.66,6488.71,6510.6,1536.9607,10006536.33
2020-01-08 23:00:00,6576.26,6638.82,6536.54,6594.89,2590.343,17083027.15
2020-01-09 00:00:00,6605.76,6650.17,6546.77,6616.73,1621.7164,10730459.56
2020-01-09 01:00:00,6523.61,6540.05,6460.04,6493.75,2175.7874,14129019.43
2020-01-09 02:00:00,6512.58,6538.22,6475.14,6511.27,3708.1257,24144607.63
2020-01-09 03:00:00,6543.05,6573.96,6528.59,6549.55,3148.6926,20622519.62
2020-01-09 04:00:00,6464.75,6477.51,6432.45,6463.37,3752.5128,24253878.66
2020-01-09 05:00:00,6497.0,6535.48,6449.88,6478.92,3579.2198,23189478.75
2020-01-09 06:00:00,6474.86,6536.29,6447.89,6485.23,4084.6088,26489627.53
2020-01-09 07:00:00,6354.21,6414.08,6297.11,6374.69,1048.3653,6683003.79
2020-01-09 08:00:00,6414.98,6469.1,6399.71,6409.54,4975.8588,31892966.01
2020-01-09 09:00:00,6474.78,6488.69,6401.08,6464.1,2405.0637,15546572.26
2020-01-09 10:00:00,6583.74,6616.14,6562.7,6569.76,3605.253,23685646.95
2020-01-09 11:00:00,6699.75,6743.2,6610.79,6674.26,3404.8633,22724942.93
2020-01-09 12:00:00,6528.59,6583.32,6489.86,6537.01,2852.4429,18646447.76
2020-01-09 13:00:00,6418.33,6492.51,6371.33,6445.7,4979.2903,32095011.49
2020-01-09 14:00:00,6525.91,6575.25,6478.7,6496.14,1125.7135,7312792.5
2020-01-09 15:00:00,6542.61,6591.79,6497.55,6546.86,2137.5579,13994292.31
2020-01-09 16:00:00,6606.22,6618.43,6539.12,6598.09,682.2663,4501654.45
2020-01-09 17:00:00,6991.67,7042.41,6964.32,6980.06,950.0856,6631654.49
2020-01-09 18:00:00,7043.8,7096.79,7025.44,7040.53,3579.1721,25199268.55
2020-01-09 19:00:00,7140.05,7232.35,7113.38,7161.16,73.9713,529720.31
2020-01-09 20:00:00,7282.88,7335.61,7246.51,7264.35,4454.6122,32359862.14
2020-01-09 21:00:00,7358.34,7411.18,7321.42,7336.06,3184.2632,23359945.89
2020-01-09 22:00:00,7305.97,7347.13,7250.22,7302.1,2232.48,16301792.21
2020-01-09 23:00:00,7385.12,7451.04,7363.52,7385.96,1690.2375,12484026.57
2020-01-10 00:00:00,7272.89,7373.88,7221.96,7301.08,675.0565,4928641.51
2020-01-10 01:00:00,7245.6,7334.16,7182.15,7275.87,4611.7348,33554382.88
2020-01-10 02:00:00,7212.04,7270.67,7162.51,7223.63,3575.9955,25831668.37
2020-01-10 03:00:00,7219.54,7245.59,7204.56,7233.22,1715.1453,12406023.29
2020-01-10 04:00:00,7519.04,7575.74,7438.96,7485.08,401.1341,3002520.83
2020-01-10 05:00:00,7296.82,7350.65,7243.13,7276.18,1662.13,12093957.06
2020-01-10 06:00:00,7363.57,7422.33,7321.74,7351.81,963.9398,7086702.26
2020-01-10 07:00:00,7175.97,7191.19,7146.96,7174.7,3942.0529,28283046.94
2020-01-10 08:00:00,7100.93,7173.67,7034.43,7124.63,3612.0135,25734259.74
2020-01-10 09:00:00,7276.36,7303.0,7186.08,7241.71,2515.8951,18219382.7
2020-01-10 10:00:00,7240.36,7306.27,7224.4,7249.42,4434.9135,32150550.63
2020-01-10 11:00:00,7104.91,7155.51,7067.37,7132.95,944.3694,6736139.71
2020-01-10 12:00:00,7056.69,7107.63,7029.42,7057.13,2287.2296,16141276.63
2020-01-10 13:00:00,7156.45,7182.61,7059.9,7129.78,3567.5705,25435992.8
2020-01-10 14:00:00,7079.69,7087.34,6983.25,7052.38,385.6216,2719550.06
2020-01-10 15:00:00,7041.38,7123.39,7014.09,7075.98,1894.7529,13407233.63
2020-01-10 16:00:00,7108.89,7123.25,7052.01,7081.53,2879.7408,20392970.87
2020-01-10 17:00:00,6996.99,7061.65,6952.25,7013.02,1865.6775,13084033.62
2020-01-10 18:00:00,7205.88,7306.8,7167.59,7239.25,2426.985,17569551.16
2020-01-10 19:00:00,7334.23,7405.54,7287.48,7308.81,3060.1858,22366316.58
2020-01-10 20:00:00,7113.31,7135.53,7038.31,7087.52,1873.5335,13278706.15
2020-01-10 21:00:00,7114.9,7173.83,7079.58,7108.06,574.7711,4085507.47
2020-01-10 22:00:00,7043.45,7072.91,6989.76,7038.21,740.2503,5210037.06
2020-01-10 23:00:00,7151.22,7216.33,7097.15,7128.9,2658.6696,18953389.71
2020-01-11 00:00:00,7065.04,7122.18,6993.43,7044.87,914.9631,6445796.09
2020-01-11 01:00:00,7060.89,7072.65,6984.14,7033.45,4454.6767,31331745.84
2020-01-11 02:00:00,7091.17,7124.24,7047.89,7087.43,4179.2191,29619922.83
2020-01-11 03:00:00,7213.76,7242.87,7127.46,7180.18,1777.7087,12764268.45
2020-01-11 04:00:00,7086.61,7143.78,7015.31,7051.62,4163.3865,29358619.51
2020-01-11 05:00:00,6990.04,7049.88,6975.74,7016.95,2689.2798,18870541.89
2020-01-11 06:00:00,6992.02,7042.09,6949.27,6967.66,837.3021,5834036.35
2020-01-11 07:00:00,6900.06,6944.38,6877.88,6900.07,3090.3487,21323622.35
2020-01-11 08:00:00,7075.53,7152.77,7064.43,7083.49,3413.283,24177956.0
2020-01-11 09:00:00,7135.29,7202.65,7074.47,7127.23,465.2633,3316038.55
2020-01-11 10:00:00,6962.09,7027.05,6932.11,6993.14,1606.5428,11234778.72
2020-01-11 11:00:00,7090.58,7143.85,7077.06,7090.12,76.6507,543462.66
2020-01-11 12:00:00,7343.66,7405.83,7255.21,7316.52,1616.3226,11825856.63
2020-01-11 13:00:00,7409.28,7498.11,7356.28,7430.57,1710.4544,12709651.15
2020-01-11 14:00:00,7256.61,7273.68,7219.82,7261.96,3169.5327,23017019.69
2020-01-11 15:00:00,7241.63,7268.56,7186.67,7209.94,1035.2642,7464192.77
2020-01-11 16:00:00,7342.43,7376.2,7325.06,7347.68,198.9504,1461823.88
2020-01-11 17:00:00,7260.12,7306.12,7222.91,7270.42,1612.3909,11722759.05
2020-01-11 18:00:00,7315.2,7338.02,7249.6,7319.55,4136.8168,30279637.41
2020-01-11 19:00:00,7406.77,7447.25,7385.37,7405.33,2025.7688,15001486.47
2020-01-11 20:00:00,7312.74,7363.7,7258.42,7303.1,2104.7142,15370938.27
2020-01-11 21:00:00,7319.25,7359.33,7226.85,7297.31,2371.6864,17306930.88
2020-01-11 22:00:00,6939.93,6991.81,6893.2,6943.26,3771.3547,26185496.23
2020-01-11 23:00:00,6858.97,6869.93,6803.35,6837.26,2426.1232,16588035.11
2020-01-12 00:00:00,6814.34,6874.88,6761.31,6812.04,501.8496,3418619.55
2020-01-12 01:00:00,6674.42,6748.41,6618.21,6685.22,1071.679,7164409.88
2020-01-12 02:00:00,6860.41,6905.42,6806.34,6849.59,980.092,6713228.36
2020-01-12 03:00:00,6717.92,6777.93,6644.03,6703.33,2563.9234,17186824.64
2020-01-12 04:00:00,6663.63,6678.18,6622.26,6659.76,198.1509,1319637.44
2020-01-12 05:00:00,6643.89,6728.05,6587.61,6673.48,1453.9022,9702587.25
2020-01-12 06:00:00,6795.92,6832.56,6730.9,6818.43,3055.615,20834496.98
2020-01-12 07:00:00,6657.92,6703.42,6621.23,6672.25,1805.5208,12046886.16
2020-01-12 08:00:00,6774.57,6815.91,6730.91,6789.33,3553.1752,24123678.98
2020-01-12 09:00:00,6802.84,6845.5,6747.02,6791.06,1986.5456,13490750.36
2020-01-12 10:00:00,6659.52,6716.6,6606.02,6691.75,4897.3248,32771673.23
2020-01-12 11:00:00,6756.04,6801.55,6682.16,6738.81,4828.5136,32538435.73
2020-01-12 12:00:00,6743.74,6788.71,6735.34,6759.6,4009.2115,27100666.06
2020-01-12 13:00:00,6686.69,6758.02,6635.87,6699.42,4774.2331,31984592.71
2020-01-12 14:00:00,6708.97,6753.95,6653.08,6707.1,1063.6523,7134022.34
2020-01-12 15:00:00,6650.07,6688.6,6601.5,6669.01,3767.0697,25122625.5
2020-01-12 16:00:00,6706.72,6733.72,6631.43,6681.03,1642.2102,10971655.61
2020-01-12 17:00:00,6720.08,6806.27,6710.86,6748.06,3640.2069,24564334.57
2020-01-12 18:00:00,6905.43,6940.21,6871.05,6909.27,1900.7726,13132951.1
2020-01-12 19:00:00,6805.37,6844.99,6724.95,6781.67,1482.6323,10054722.99
2020-01-12 20:00:00,7007.44,7055.37,6933.49,6999.33,4796.0357,33569036.56
2020-01-12 21:00:00,6780.97,6823.15,6760.18,6795.08,1088.9329,7399386.17
2020-01-12 22:00:00,6774.92,6805.01,6732.83,6780.29,3804.9145,25798423.74
2020-01-12 23:00:00,6854.95,6891.13,6784.45,6840.81,3389.6272,23187795.65
2020-01-13 00:00:00,6902.83,6923.08,6816.93,6870.32,1552.2143,10664208.95
2020-01-13 01:00:00,6833.6,6857.91,6762.12,6806.84,2318.7979,15783686.3
2020-01-13 02:00:00,6775.58,6796.85,6767.66,6786.27,757.5683,5141063.03
2020-01-13 03:00:00,6770.32,6795.61,6686.13,6736.76,4609.9826,31056346.38
2020-01-13 04:00:00,6644.72,6703.83,6591.83,6677.88,4842.193,32335583.79
2020-01-13 05:00:00,6731.7,6828.96,6681.17,6763.65,3675.692,24861094.2
2020-01-13 06:00:00,6822.57,6865.6,6746.88,6800.55,4254.6307,28933828.81
2020-01-13 07:00:00,6710.32,6784.98,6677.59,6730.55,458.9563,3089028.32
2020-01-13 08:00:00,6792.08,6831.65,6724.54,6822.04,1950.6447,13307376.17
2020-01-13 09:00:00,6836.15,6867.6,6781.89,6854.17,1687.515,11566514.69
2020-01-13 10:00:00,6933.3,6996.23,6890.26,6938.43,2846.5102,19750311.77
2020-01-13 11:00:00,7020.8,7067.22,6938.75,7004.65,957.6087,6707713.78
2020-01-13 12:00:00,6926.85,6945.68,6854.78,6918.25,2838.7375,19639095.71
2020-01-13 13:00:00,6842.81,6892.67,6785.8,6860.81,3289.1086,22565949.17
2020-01-13 14:00:00,6938.63,6979.21,6896.26,6938.4,705.1478,4892597.5
2020-01-13 15:00:00,7032.47,7092.9,6962.4,7002.62,702.0175,4915961.79
2020-01-13 16:00:00,7023.17,7034.01,6973.41,7001.12,225.3458,1577672.99
2020-01-13 17:00:00,7001.75,7058.83,6978.94,7014.15,3816.4176,26768925.51
2020-01-13 18:00:00,7183.75,7237.29,7109.15,7149.27,1688.4923,12071487.35
2020-01-13 19:00:00,7101.33,7170.93,7042.61,7086.55,1165.8313,8261721.8
2020-01-13 20:00:00,7114.15,7204.46,7091.38,7145.41,3901.5673,27878298.0
2020-01-13 21:00:00,7091.34,7149.3,7025.37,7124.46,759.1157,5408289.44
2020-01-13 22:00:00,7078.35,7154.36,7035.77,7101.9,2164.558,15372474.46
2020-01-13 23:00:00,7236.12,7293.06,7178.24,7219.67,3736.694,26977697.57
